Date,Time,study_ID,subject_ID,participant_ID,age,gender,session,condition,response,corr3,trial_index,accuracy,bias_old,bias_sim,bias_new
10/08/2024,14:09:00,27,17814,148,12,Male,12,TR,1,0,50,0,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/08/2024,14:09:00,27,17814,148,12,Male,12,TF,1,2,56,0,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/08/2024,14:09:00,27,17814,148,12,Male,12,TF,2,2,62,1,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/08/2024,14:09:00,27,17814,148,12,Male,12,TR,0,0,68,1,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/08/2024,14:09:00,27,17814,148,12,Male,12,TL,0,1,74,0,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/08/2024,14:09:00,27,17814,148,12,Male,12,TF,1,2,80,0,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/08/2024,14:09:00,27,17814,148,12,Male,12,TR,0,0,86,1,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/08/2024,14:09:00,27,17814,148,12,Male,12,TF,0,2,92,0,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/08/2024,14:09:00,27,17814,148,12,Male,12,TL,0,1,98,0,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/08/2024,14:09:00,27,17814,148,12,Male,12,TR,0,0,104,1,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/08/2024,14:09:00,27,17814,148,12,Male,12,TF,2,2,110,1,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/08/2024,14:09:00,27,17814,148,12,Male,12,TL,1,1,116,1,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/08/2024,14:09:00,27,17814,148,12,Male,12,TF,2,2,122,1,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/08/2024,16:58:00,27,17814,148,12,Male,13,TF,2,2,8,1,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/08/2024,16:58:00,27,17814,148,12,Male,13,TR,0,0,14,1,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/08/2024,16:58:00,27,17814,148,12,Male,13,TF,2,2,20,1,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/08/2024,16:58:00,27,17814,148,12,Male,13,TF,1,2,26,0,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/08/2024,16:58:00,27,17814,148,12,Male,13,TR,1,0,32,0,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/08/2024,16:58:00,27,17814,148,12,Male,13,TF,2,2,38,1,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/08/2024,16:58:00,27,17814,148,12,Male,13,TL,1,1,44,1,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/08/2024,16:58:00,27,17814,148,12,Male,13,TL,1,1,50,1,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/08/2024,16:58:00,27,17814,148,12,Male,13,TF,1,2,56,0,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/08/2024,16:58:00,27,17814,148,12,Male,13,TR,0,0,62,1,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/08/2024,16:58:00,27,17814,148,12,Male,13,TR,2,0,68,0,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/08/2024,16:58:00,27,17814,148,12,Male,13,TL,2,1,74,0,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/08/2024,16:58:00,27,17814,148,12,Male,13,TL,0,1,80,0,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/08/2024,16:58:00,27,17814,148,12,Male,13,TF,2,2,86,1,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/08/2024,16:58:00,27,17814,148,12,Male,13,TF,2,2,92,1,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/08/2024,16:58:00,27,17814,148,12,Male,13,TL,1,1,98,1,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/08/2024,16:58:00,27,17814,148,12,Male,13,TF,2,2,104,1,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/08/2024,16:58:00,27,17814,148,12,Male,13,TF,1,2,110,0,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/08/2024,16:58:00,27,17814,148,12,Male,13,TR,0,0,116,1,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/08/2024,16:58:00,27,17814,148,12,Male,13,TF,1,2,122,0,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/10/2024,15:22:00,27,17814,148,12,Male,14,TL,1,1,14,1,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/10/2024,15:22:00,27,17814,148,12,Male,14,TF,2,2,20,1,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/10/2024,15:22:00,27,17814,148,12,Male,14,TF,2,2,26,1,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/10/2024,15:22:00,27,17814,148,12,Male,14,TF,0,2,32,0,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/10/2024,15:22:00,27,17814,148,12,Male,14,TR,1,0,38,0,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/10/2024,15:22:00,27,17814,148,12,Male,14,TF,1,2,44,0,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/10/2024,15:22:00,27,17814,148,12,Male,14,TL,2,1,50,0,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/10/2024,15:22:00,27,17814,148,12,Male,14,TL,0,1,56,0,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/10/2024,15:22:00,27,17814,148,12,Male,14,TF,2,2,62,1,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/10/2024,15:22:00,27,17814,148,12,Male,14,TF,0,2,68,0,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/10/2024,15:22:00,27,17814,148,12,Male,14,TR,1,0,74,0,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/10/2024,15:22:00,27,17814,148,12,Male,14,TF,1,2,80,0,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/10/2024,15:22:00,27,17814,148,12,Male,14,TL,0,1,86,0,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/10/2024,15:22:00,27,17814,148,12,Male,14,TF,2,2,92,1,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/10/2024,15:22:00,27,17814,148,12,Male,14,TR,0,0,98,1,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/10/2024,15:22:00,27,17814,148,12,Male,14,TF,0,2,104,0,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/10/2024,15:22:00,27,17814,148,12,Male,14,TL,0,1,110,0,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/10/2024,15:22:00,27,17814,148,12,Male,14,TF,2,2,116,1,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/10/2024,15:22:00,27,17814,148,12,Male,14,TR,2,0,122,0,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/14/2024,15:33:00,27,17814,148,12,Male,15,TF,2,2,8,1,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/14/2024,15:33:00,27,17814,148,12,Male,15,TF,2,2,14,1,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/14/2024,15:33:00,27,17814,148,12,Male,15,TL,0,1,20,0,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/14/2024,15:33:00,27,17814,148,12,Male,15,TL,1,1,26,1,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/14/2024,15:33:00,27,17814,148,12,Male,15,TR,0,0,32,1,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/14/2024,15:33:00,27,17814,148,12,Male,15,TR,0,0,38,1,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/14/2024,15:33:00,27,17814,148,12,Male,15,TF,2,2,44,1,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/14/2024,15:33:00,27,17814,148,12,Male,15,TF,2,2,50,1,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/14/2024,15:33:00,27,17814,148,12,Male,15,TF,2,2,56,1,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/14/2024,15:33:00,27,17814,148,12,Male,15,TF,2,2,62,1,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/14/2024,15:33:00,27,17814,148,12,Male,15,TF,2,2,68,1,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/14/2024,15:33:00,27,17814,148,12,Male,15,TF,2,2,74,1,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/14/2024,15:33:00,27,17814,148,12,Male,15,TL,0,1,80,0,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/14/2024,15:33:00,27,17814,148,12,Male,15,TL,0,1,86,0,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/14/2024,15:33:00,27,17814,148,12,Male,15,TR,0,0,92,1,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/14/2024,15:33:00,27,17814,148,12,Male,15,TR,0,0,98,1,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/14/2024,15:33:00,27,17814,148,12,Male,15,TL,0,1,104,0,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/14/2024,15:33:00,27,17814,148,12,Male,15,TF,2,2,110,1,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/14/2024,15:33:00,27,17814,148,12,Male,15,TR,0,0,116,1,0.02921348314606742,0.16404494382022472,-0.19325842696629214
10/14/2024,15:33:00,27,17814,148,12,Male,15,TF,1,2,122,0,0.02921348314606742,0.16404494382022472,-0.19325842696629214
